HeatMapData: X   Z
-5,2,-1,6
-5,2,-1,6
-5,2,-1,6
-3,3,-6,3
-0,1,1,16
-0,1,1,39
-0,3,3,14
-0,5,4,21
-0,6,5,21
-0,7,5,47
-0,7,5,47
-0,6,6,65
-0,6,7,01
-0,6,7,02
-0,6,7,02
-0,6,7,02
-0,8,6,58
-1,1,5,77
-1,1,5,73
-1,1,5,73
-2,6,5,68
-3,0,5,66
-3,0,5,66
-2,1,5,97
-1,6,5,67
-0,3,4,41
-0,3,4,37
-0,3,4,37
-0,3,5,33
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,5,50
-0,3,6,78
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,7,02
-0,3,8,95
-0,3,8,95
-0,3,8,95
-0,3,8,95
-0,3,8,95
-0,3,8,95
-0,3,8,95
-0,3,8,95
-0,3,8,95
0,41,11,3
0,41,11,3
0,41,11,3
0,41,11,3
0,41,11,3
0,41,11,3
0,41,11,3
0,41,11,3
0,41,11,3
0,14,14,4
-0,0,16,2
-0,0,16,2
0,28,17,4
0,50,18,3
0,50,18,3
0,50,18,3
0,01,20,3
-0,6,23,1
-0,7,23,2
-0,7,23,2
-0,7,23,2
-0,7,23,2
-0,7,23,2
